,date,tic,close,Qty,Amount,Investing_value,Cash,portfolio_value
293,2023-06-07,PFE,37.949832916259766,0.0,914300.0,0.0,85700.0,1054941.5531158447
294,2023-06-07,PYPL,64.04000091552734,2500.0,914300.0,160100.00228881836,85700.0,1054941.5531158447
295,2023-06-07,SBUX,96.86831665039062,750.0,914300.0,72651.23748779297,85700.0,1054941.5531158447
296,2023-06-07,TSLA,224.57000732421875,1100.0,914300.0,247027.00805664062,85700.0,1054941.5531158447
297,2023-06-08,AAPL,180.0892333984375,1700.0,914300.0,306151.69677734375,85700.0,1076171.7501068115
298,2023-06-08,AMZN,124.25,1250.0,914300.0,155312.5,85700.0,1076171.7501068115
299,2023-06-08,DX,11.395211219787598,0.0,914300.0,0.0,85700.0,1076171.7501068115
300,2023-06-08,FAST,53.815608978271484,0.0,914300.0,0.0,85700.0,1076171.7501068115
301,2023-06-08,KO,59.442100524902344,0.0,914300.0,0.0,85700.0,1076171.7501068115
302,2023-06-08,MSFT,323.9153747558594,80.0,914300.0,25913.22998046875,85700.0,1076171.7501068115
303,2023-06-08,NKE,105.84498596191406,100.0,914300.0,10584.498596191406,85700.0,1076171.7501068115
304,2023-06-08,PFE,38.14500045776367,0.0,914300.0,0.0,85700.0,1076171.7501068115
305,2023-06-08,PYPL,64.23999786376953,2500.0,914300.0,160599.99465942383,85700.0,1076171.7501068115
306,2023-06-08,SBUX,98.0851058959961,750.0,914300.0,73563.82942199707,85700.0,1076171.7501068115
307,2023-06-08,TSLA,234.86000061035156,1100.0,914300.0,258346.00067138672,85700.0,1076171.7501068115
308,2023-06-09,AAPL,180.4781951904297,1700.0,914300.0,306812.93182373047,85700.0,1083632.0788574219
309,2023-06-09,AMZN,123.43000030517578,1250.0,914300.0,154287.50038146973,85700.0,1083632.0788574219
310,2023-06-09,DX,11.433101654052734,0.0,914300.0,0.0,85700.0,1083632.0788574219
311,2023-06-09,FAST,54.112003326416016,0.0,914300.0,0.0,85700.0,1083632.0788574219
312,2023-06-09,KO,59.540565490722656,0.0,914300.0,0.0,85700.0,1083632.0788574219
313,2023-06-09,MSFT,325.4390563964844,80.0,914300.0,26035.12451171875,85700.0,1083632.0788574219
314,2023-06-09,NKE,105.5061264038086,100.0,914300.0,10550.61264038086,85700.0,1083632.0788574219
315,2023-06-09,PFE,38.02790069580078,0.0,914300.0,0.0,85700.0,1083632.0788574219
316,2023-06-09,PYPL,63.4900016784668,2500.0,914300.0,158725.004196167,85700.0,1083632.0788574219
317,2023-06-09,SBUX,96.90788269042969,750.0,914300.0,72680.91201782227,85700.0,1083632.0788574219
318,2023-06-09,TSLA,244.39999389648438,1100.0,914300.0,268839.9932861328,85700.0,1083632.0788574219
319,2023-06-12,AAPL,183.30064392089844,1700.0,914300.0,311611.09466552734,85700.0,1099799.019317627
320,2023-06-12,AMZN,126.56999969482422,1250.0,914300.0,158212.49961853027,85700.0,1099799.019317627
321,2023-06-12,DX,11.603604316711426,0.0,914300.0,0.0,85700.0,1099799.019317627
322,2023-06-12,FAST,54.497314453125,0.0,914300.0,0.0,85700.0,1099799.019317627
323,2023-06-12,KO,59.2845573425293,0.0,914300.0,0.0,85700.0,1099799.019317627
324,2023-06-12,MSFT,330.4781494140625,80.0,914300.0,26438.251953125,85700.0,1099799.019317627
325,2023-06-12,NKE,106.47288513183594,100.0,914300.0,10647.288513183594,85700.0,1099799.019317627
326,2023-06-12,PFE,38.93541717529297,0.0,914300.0,0.0,85700.0,1099799.019317627
327,2023-06-12,PYPL,63.72999954223633,2500.0,914300.0,159324.99885559082,85700.0,1099799.019317627
328,2023-06-12,SBUX,97.40251159667969,750.0,914300.0,73051.88369750977,85700.0,1099799.019317627
329,2023-06-12,TSLA,249.8300018310547,1100.0,914300.0,274813.00201416016,85700.0,1099799.019317627
330,2023-06-13,AAPL,182.8219451904297,1700.0,914300.0,310797.30682373047,85700.0,1109223.6974334717
331,2023-06-13,AMZN,126.66000366210938,1250.0,914300.0,158325.00457763672,85700.0,1109223.6974334717
332,2023-06-13,DX,11.660438537597656,0.0,914300.0,0.0,85700.0,1109223.6974334717
333,2023-06-13,FAST,55.45566177368164,0.0,914300.0,0.0,85700.0,1109223.6974334717
334,2023-06-13,KO,59.5208740234375,0.0,914300.0,0.0,85700.0,1109223.6974334717
335,2023-06-13,MSFT,332.9080505371094,80.0,914300.0,26632.64404296875,85700.0,1109223.6974334717
336,2023-06-13,NKE,106.42304992675781,100.0,914300.0,10642.304992675781,85700.0,1109223.6974334717
337,2023-06-13,PFE,39.30623245239258,0.0,914300.0,0.0,85700.0,1109223.6974334717
338,2023-06-13,PYPL,63.560001373291016,2500.0,914300.0,158900.00343322754,85700.0,1109223.6974334717
339,2023-06-13,SBUX,98.19392395019531,750.0,914300.0,73645.44296264648,85700.0,1109223.6974334717
340,2023-06-13,TSLA,258.7099914550781,1100.0,914300.0,284580.99060058594,85700.0,1109223.6974334717
341,2023-06-14,AAPL,183.46023559570312,1700.0,914300.0,311882.4005126953,85700.0,1109884.4772338867
342,2023-06-14,AMZN,126.41999816894531,1250.0,914300.0,158024.99771118164,85700.0,1109884.4772338867
343,2023-06-14,DX,11.641491889953613,0.0,914300.0,0.0,85700.0,1109884.4772338867
344,2023-06-14,FAST,54.773948669433594,0.0,914300.0,0.0,85700.0,1109884.4772338867
345,2023-06-14,KO,59.9245719909668,0.0,914300.0,0.0,85700.0,1109884.4772338867
346,2023-06-14,MSFT,335.9454345703125,80.0,914300.0,26875.634765625,85700.0,1109884.4772338867
347,2023-06-14,NKE,112.48272705078125,100.0,914300.0,11248.272705078125,85700.0,1109884.4772338867
348,2023-06-14,PFE,38.40847396850586,0.0,914300.0,0.0,85700.0,1109884.4772338867
349,2023-06-14,PYPL,63.599998474121094,2500.0,914300.0,158999.99618530273,85700.0,1109884.4772338867
350,2023-06-14,SBUX,99.57888793945312,750.0,914300.0,74684.16595458984,85700.0,1109884.4772338867
351,2023-06-14,TSLA,256.7900085449219,1100.0,914300.0,282469.00939941406,85700.0,1109884.4772338867
352,2023-06-15,AAPL,185.51473999023438,1700.0,914300.0,315375.05798339844,85700.0,1120232.2064971924
353,2023-06-15,AMZN,127.11000061035156,1250.0,914300.0,158887.50076293945,85700.0,1120232.2064971924
354,2023-06-15,DX,11.830938339233398,0.0,914300.0,0.0,85700.0,1120232.2064971924
355,2023-06-15,FAST,55.5643424987793,0.0,914300.0,0.0,85700.0,1120232.2064971924
356,2023-06-15,KO,60.74803924560547,0.0,914300.0,0.0,85700.0,1120232.2064971924
357,2023-06-15,MSFT,346.66094970703125,80.0,914300.0,27732.8759765625,85700.0,1120232.2064971924
358,2023-06-15,NKE,112.03423309326172,100.0,914300.0,11203.423309326172,85700.0,1120232.2064971924
359,2023-06-15,PFE,38.78904342651367,0.0,914300.0,0.0,85700.0,1120232.2064971924
360,2023-06-15,PYPL,65.8499984741211,2500.0,914300.0,164624.99618530273,85700.0,1120232.2064971924
361,2023-06-15,SBUX,100.29114532470703,750.0,914300.0,75218.35899353027,85700.0,1120232.2064971924
362,2023-06-15,TSLA,255.89999389648438,1100.0,914300.0,281489.9932861328,85700.0,1120232.2064971924
363,2023-06-16,AAPL,184.42764282226562,1700.0,914300.0,313526.99279785156,85700.0,1122934.6326446533
364,2023-06-16,AMZN,125.48999786376953,1250.0,914300.0,156862.4973297119,85700.0,1122934.6326446533
365,2023-06-16,DX,11.755159378051758,0.0,914300.0,0.0,85700.0,1122934.6326446533
366,2023-06-16,FAST,55.90026092529297,0.0,914300.0,0.0,85700.0,1122934.6326446533
367,2023-06-16,KO,61.184574127197266,0.0,914300.0,0.0,85700.0,1122934.6326446533
368,2023-06-16,MSFT,340.914794921875,80.0,914300.0,27273.18359375,85700.0,1122934.6326446533
369,2023-06-16,NKE,113.21028137207031,100.0,914300.0,11321.028137207031,85700.0,1122934.6326446533
370,2023-06-16,PFE,39.091548919677734,0.0,914300.0,0.0,85700.0,1122934.6326446533
371,2023-06-16,PYPL,66.43000030517578,2500.0,914300.0,166075.00076293945,85700.0,1122934.6326446533
372,2023-06-16,SBUX,100.77589416503906,750.0,914300.0,75581.9206237793,85700.0,1122934.6326446533
373,2023-06-16,TSLA,260.5400085449219,1100.0,914300.0,286594.00939941406,85700.0,1122934.6326446533
374,2023-06-20,AAPL,184.5174102783203,1700.0,914300.0,313679.59747314453,85700.0,1143710.9350585938
375,2023-06-20,AMZN,125.77999877929688,1250.0,914300.0,157224.9984741211,85700.0,1143710.9350585938
376,2023-06-20,DX,11.783576965332031,0.0,914300.0,0.0,85700.0,1143710.9350585938
377,2023-06-20,FAST,56.06821060180664,0.0,914300.0,0.0,85700.0,1143710.9350585938
378,2023-06-20,KO,60.777801513671875,0.0,914300.0,0.0,85700.0,1143710.9350585938
379,2023-06-20,MSFT,336.6524963378906,80.0,914300.0,26932.19970703125,85700.0,1143710.9350585938
380,2023-06-20,NKE,109.17382049560547,100.0,914300.0,10917.382049560547,85700.0,1143710.9350585938
381,2023-06-20,PFE,38.38895797729492,0.0,914300.0,0.0,85700.0,1143710.9350585938
382,2023-06-20,PYPL,68.88999938964844,2500.0,914300.0,172224.9984741211,85700.0,1143710.9350585938
383,2023-06-20,SBUX,100.18232727050781,750.0,914300.0,75136.74545288086,85700.0,1143710.9350585938
384,2023-06-20,TSLA,274.45001220703125,1100.0,914300.0,301895.0134277344,85700.0,1143710.9350585938
385,2023-06-21,AAPL,183.47021484375,1700.0,914300.0,311899.365234375,85700.0,1122635.5030822754
386,2023-06-21,AMZN,124.83000183105469,1250.0,914300.0,156037.50228881836,85700.0,1122635.5030822754
387,2023-06-21,DX,11.878300666809082,0.0,914300.0,0.0,85700.0,1122635.5030822754
388,2023-06-21,FAST,56.9475212097168,0.0,914300.0,0.0,85700.0,1122635.5030822754
389,2023-06-21,KO,60.94646453857422,0.0,914300.0,0.0,85700.0,1122635.5030822754
390,2023-06-21,MSFT,332.1810302734375,80.0,914300.0,26574.482421875,85700.0,1122635.5030822754
391,2023-06-21,NKE,109.61235809326172,100.0,914300.0,10961.235809326172,85700.0,1122635.5030822754
392,2023-06-21,PFE,37.959598541259766,0.0,914300.0,0.0,85700.0,1122635.5030822754
393,2023-06-21,PYPL,68.19000244140625,2500.0,914300.0,170475.00610351562,85700.0,1122635.5030822754
394,2023-06-21,SBUX,100.77589416503906,750.0,914300.0,75581.9206237793,85700.0,1122635.5030822754
395,2023-06-21,TSLA,259.4599914550781,1100.0,914300.0,285405.99060058594,85700.0,1122635.5030822754
396,2023-06-22,AAPL,186.5021209716797,1700.0,914300.0,317053.60565185547,85700.0,1140835.7405090332
397,2023-06-22,AMZN,130.14999389648438,1250.0,914300.0,162687.49237060547,85700.0,1140835.7405090332
398,2023-06-22,DX,11.76344108581543,0.0,914300.0,0.0,85700.0,1140835.7405090332
399,2023-06-22,FAST,56.275691986083984,0.0,914300.0,0.0,85700.0,1140835.7405090332
400,2023-06-22,KO,61.363155364990234,0.0,914300.0,0.0,85700.0,1140835.7405090332
401,2023-06-22,MSFT,338.3056335449219,80.0,914300.0,27064.45068359375,85700.0,1140835.7405090332
402,2023-06-22,NKE,110.09074401855469,100.0,914300.0,11009.074401855469,85700.0,1140835.7405090332
403,2023-06-22,PFE,37.793701171875,0.0,914300.0,0.0,85700.0,1140835.7405090332
404,2023-06-22,PYPL,68.56999969482422,2500.0,914300.0,171424.99923706055,85700.0,1140835.7405090332
405,2023-06-22,SBUX,99.766845703125,750.0,914300.0,74825.13427734375,85700.0,1140835.7405090332
406,2023-06-22,TSLA,264.6099853515625,1100.0,914300.0,291070.98388671875,85700.0,1140835.7405090332
407,2023-06-23,AAPL,186.18295288085938,1700.0,914300.0,316511.01989746094,85700.0,1124052.5729370117
408,2023-06-23,AMZN,129.3300018310547,1250.0,914300.0,161662.50228881836,85700.0,1124052.5729370117
409,2023-06-23,DX,11.543295860290527,0.0,914300.0,0.0,85700.0,1124052.5729370117
410,2023-06-23,FAST,56.2065315246582,0.0,914300.0,0.0,85700.0,1124052.5729370117
411,2023-06-23,KO,60.71827697753906,0.0,914300.0,0.0,85700.0,1124052.5729370117
412,2023-06-23,MSFT,333.635009765625,80.0,914300.0,26690.80078125,85700.0,1124052.5729370117
413,2023-06-23,NKE,109.15388488769531,100.0,914300.0,10915.388488769531,85700.0,1124052.5729370117
414,2023-06-23,PFE,37.37409973144531,0.0,914300.0,0.0,85700.0,1124052.5729370117
415,2023-06-23,PYPL,66.94000244140625,2500.0,914300.0,167350.00610351562,85700.0,1124052.5729370117
416,2023-06-23,SBUX,97.28379821777344,750.0,914300.0,72962.84866333008,85700.0,1124052.5729370117
417,2023-06-23,TSLA,256.6000061035156,1100.0,914300.0,282260.0067138672,85700.0,1124052.5729370117
418,2023-06-26,AAPL,184.7767333984375,1700.0,914300.0,314120.44677734375,85700.0,1100435.1718139648
419,2023-06-26,AMZN,127.33000183105469,1250.0,914300.0,159162.50228881836,85700.0,1100435.1718139648
420,2023-06-26,DX,11.801727294921875,0.0,914300.0,0.0,85700.0,1100435.1718139648
421,2023-06-26,FAST,56.87836456298828,0.0,914300.0,0.0,85700.0,1100435.1718139648
422,2023-06-26,KO,60.73811721801758,0.0,914300.0,0.0,85700.0,1100435.1718139648
423,2023-06-26,MSFT,327.2415771484375,80.0,914300.0,26179.326171875,85700.0,1100435.1718139648
424,2023-06-26,NKE,111.36646270751953,100.0,914300.0,11136.646270751953,85700.0,1100435.1718139648
425,2023-06-26,PFE,35.99818420410156,0.0,914300.0,0.0,85700.0,1100435.1718139648
426,2023-06-26,PYPL,66.44000244140625,2500.0,914300.0,166100.00610351562,85700.0,1100435.1718139648
427,2023-06-26,SBUX,97.17498779296875,750.0,914300.0,72881.24084472656,85700.0,1100435.1718139648
428,2023-06-26,TSLA,241.0500030517578,1100.0,914300.0,265155.0033569336,85700.0,1100435.1718139648
429,2023-06-27,AAPL,187.5592803955078,1700.0,914300.0,318850.7766723633,85700.0,1118054.5529174805
430,2023-06-27,AMZN,129.17999267578125,1250.0,914300.0,161474.99084472656,85700.0,1118054.5529174805
431,2023-06-27,DX,12.031444549560547,0.0,914300.0,0.0,85700.0,1118054.5529174805
432,2023-06-27,FAST,57.75767135620117,0.0,914300.0,0.0,85700.0,1118054.5529174805
433,2023-06-27,KO,60.6091423034668,0.0,914300.0,0.0,85700.0,1118054.5529174805
434,2023-06-27,MSFT,333.1868896484375,80.0,914300.0,26654.951171875,85700.0,1118054.5529174805
435,2023-06-27,NKE,113.23021697998047,100.0,914300.0,11323.021697998047,85700.0,1118054.5529174805
436,2023-06-27,PFE,35.539546966552734,0.0,914300.0,0.0,85700.0,1118054.5529174805
437,2023-06-27,PYPL,66.2300033569336,2500.0,914300.0,165575.00839233398,85700.0,1118054.5529174805
438,2023-06-27,SBUX,97.65972900390625,750.0,914300.0,73244.79675292969,85700.0,1118054.5529174805
439,2023-06-27,TSLA,250.2100067138672,1100.0,914300.0,275231.0073852539,85700.0,1118054.5529174805
440,2023-06-28,AAPL,188.74612426757812,1700.0,914300.0,320868.4112548828,85700.0,1125992.710571289
441,2023-06-28,AMZN,129.0399932861328,1250.0,914300.0,161299.99160766602,85700.0,1125992.710571289
442,2023-06-28,DX,12.060159683227539,0.0,914300.0,0.0,85700.0,1125992.710571289
443,2023-06-28,FAST,57.36247634887695,0.0,914300.0,0.0,85700.0,1125992.710571289
444,2023-06-28,KO,60.04362869262695,0.0,914300.0,0.0,85700.0,1125992.710571289
445,2023-06-28,MSFT,334.46160888671875,80.0,914300.0,26756.9287109375,85700.0,1125992.710571289
446,2023-06-28,NKE,112.65215301513672,100.0,914300.0,11265.215301513672,85700.0,1125992.710571289
447,2023-06-28,PFE,35.412689208984375,0.0,914300.0,0.0,85700.0,1125992.710571289
448,2023-06-28,PYPL,66.02999877929688,2500.0,914300.0,165074.9969482422,85700.0,1125992.710571289
449,2023-06-28,SBUX,97.5509033203125,750.0,914300.0,73163.17749023438,85700.0,1125992.710571289
450,2023-06-28,TSLA,256.239990234375,1100.0,914300.0,281863.9892578125,85700.0,1125992.710571289
451,2023-06-29,AAPL,189.085205078125,1700.0,914300.0,321444.8486328125,85700.0,1126127.255783081
452,2023-06-29,AMZN,127.9000015258789,1250.0,914300.0,159875.00190734863,85700.0,1126127.255783081
453,2023-06-29,DX,12.021875381469727,0.0,914300.0,0.0,85700.0,1126127.255783081
454,2023-06-29,FAST,57.836708068847656,0.0,914300.0,0.0,85700.0,1126127.255783081
455,2023-06-29,KO,59.54756164550781,0.0,914300.0,0.0,85700.0,1126127.255783081
456,2023-06-29,MSFT,333.6648864746094,80.0,914300.0,26693.19091796875,85700.0,1126127.255783081
457,2023-06-29,NKE,112.99102020263672,100.0,914300.0,11299.102020263672,85700.0,1126127.255783081
458,2023-06-29,PFE,35.24679946899414,0.0,914300.0,0.0,85700.0,1126127.255783081
459,2023-06-29,PYPL,65.86000061035156,2500.0,914300.0,164650.0015258789,85700.0,1126127.255783081
460,2023-06-29,SBUX,97.62014770507812,750.0,914300.0,73215.1107788086,85700.0,1126127.255783081
461,2023-06-29,TSLA,257.5,1100.0,914300.0,283250.0,85700.0,1126127.255783081
462,2023-06-30,AAPL,193.4535675048828,1700.0,914300.0,328871.0647583008,85700.0,1143920.7907104492
463,2023-06-30,AMZN,130.36000061035156,1250.0,914300.0,162950.00076293945,85700.0,1143920.7907104492
464,2023-06-30,DX,12.050588607788086,0.0,914300.0,0.0,85700.0,1143920.7907104492
465,2023-06-30,FAST,58.28130340576172,0.0,914300.0,0.0,85700.0,1143920.7907104492
466,2023-06-30,KO,59.74599075317383,0.0,914300.0,0.0,85700.0,1143920.7907104492
467,2023-06-30,MSFT,339.1322021484375,80.0,914300.0,27130.576171875,85700.0,1143920.7907104492
468,2023-06-30,NKE,110.00105285644531,100.0,914300.0,11000.105285644531,85700.0,1143920.7907104492
469,2023-06-30,PFE,35.79326248168945,0.0,914300.0,0.0,85700.0,1143920.7907104492
470,2023-06-30,PYPL,66.7300033569336,2500.0,914300.0,166825.00839233398,85700.0,1143920.7907104492
471,2023-06-30,SBUX,97.99606323242188,750.0,914300.0,73497.0474243164,85700.0,1143920.7907104492
472,2023-06-30,TSLA,261.7699890136719,1100.0,914300.0,287946.98791503906,85700.0,1143920.7907104492
473,2023-07-03,AAPL,191.9475860595703,1700.0,914300.0,326310.89630126953,85700.0,1164203.6771392822
474,2023-07-03,AMZN,130.22000122070312,1250.0,914300.0,162775.0015258789,85700.0,1164203.6771392822
475,2023-07-03,DX,11.974015235900879,0.0,914300.0,0.0,85700.0,1164203.6771392822
476,2023-07-03,FAST,57.70827102661133,0.0,914300.0,0.0,85700.0,1164203.6771392822
477,2023-07-03,KO,60.10315704345703,0.0,914300.0,0.0,85700.0,1164203.6771392822
478,2023-07-03,MSFT,336.5927429199219,80.0,914300.0,26927.41943359375,85700.0,1164203.6771392822
479,2023-07-03,NKE,108.7452621459961,100.0,914300.0,10874.52621459961,85700.0,1164203.6771392822
480,2023-07-03,PFE,35.76398849487305,0.0,914300.0,0.0,85700.0,1164203.6771392822
481,2023-07-03,PYPL,68.0999984741211,2500.0,914300.0,170249.99618530273,85700.0,1164203.6771392822
482,2023-07-03,SBUX,98.0851058959961,750.0,914300.0,73563.82942199707,85700.0,1164203.6771392822
483,2023-07-03,TSLA,279.82000732421875,1100.0,914300.0,307802.0080566406,85700.0,1164203.6771392822
484,2023-07-05,AAPL,190.82058715820312,1700.0,914300.0,324394.9981689453,85700.0,1166589.2596435547
485,2023-07-05,AMZN,130.3800048828125,1250.0,914300.0,162975.00610351562,85700.0,1166589.2596435547
486,2023-07-05,DX,11.744298934936523,0.0,914300.0,0.0,85700.0,1166589.2596435547
487,2023-07-05,FAST,57.550193786621094,0.0,914300.0,0.0,85700.0,1166589.2596435547
488,2023-07-05,KO,60.54961013793945,0.0,914300.0,0.0,85700.0,1166589.2596435547
489,2023-07-05,MSFT,336.7520751953125,80.0,914300.0,26940.166015625,85700.0,1166589.2596435547
490,2023-07-05,NKE,106.74197387695312,100.0,914300.0,10674.197387695312,85700.0,1166589.2596435547
491,2023-07-05,PFE,35.578582763671875,0.0,914300.0,0.0,85700.0,1166589.2596435547
492,2023-07-05,PYPL,68.8499984741211,2500.0,914300.0,172124.99618530273,85700.0,1166589.2596435547
493,2023-07-05,SBUX,97.40251159667969,750.0,914300.0,73051.88369750977,85700.0,1166589.2596435547
494,2023-07-05,TSLA,282.4800109863281,1100.0,914300.0,310728.01208496094,85700.0,1166589.2596435547
495,2023-07-06,AAPL,191.29930114746094,1700.0,914300.0,325208.8119506836,85700.0,1149941.5120697021
496,2023-07-06,AMZN,128.36000061035156,1250.0,914300.0,160450.00076293945,85700.0,1149941.5120697021
497,2023-07-06,DX,11.438009262084961,0.0,914300.0,0.0,85700.0,1149941.5120697021
498,2023-07-06,FAST,57.07596206665039,0.0,914300.0,0.0,85700.0,1149941.5120697021
499,2023-07-06,KO,60.08331298828125,0.0,914300.0,0.0,85700.0,1149941.5120697021
500,2023-07-06,MSFT,339.85919189453125,80.0,914300.0,27188.7353515625,85700.0,1149941.5120697021
501,2023-07-06,NKE,104.74866485595703,100.0,914300.0,10474.866485595703,85700.0,1149941.5120697021
502,2023-07-06,PFE,34.768646240234375,0.0,914300.0,0.0,85700.0,1149941.5120697021
503,2023-07-06,PYPL,66.13999938964844,2500.0,914300.0,165349.9984741211,85700.0,1149941.5120697021
504,2023-07-06,SBUX,95.16678619384766,750.0,914300.0,71375.08964538574,85700.0,1149941.5120697021
505,2023-07-06,TSLA,276.5400085449219,1100.0,914300.0,304194.00939941406,85700.0,1149941.5120697021
506,2023-07-07,AAPL,190.17230224609375,1700.0,914300.0,323292.9138183594,85700.0,1148606.862487793
507,2023-07-07,AMZN,129.77999877929688,1250.0,914300.0,162224.9984741211,85700.0,1148606.862487793
508,2023-07-07,DX,11.76344108581543,0.0,914300.0,0.0,85700.0,1148606.862487793
509,2023-07-07,FAST,57.17475509643555,0.0,914300.0,0.0,85700.0,1148606.862487793
510,2023-07-07,KO,59.289608001708984,0.0,914300.0,0.0,85700.0,1148606.862487793
511,2023-07-07,MSFT,335.825927734375,80.0,914300.0,26866.07421875,85700.0,1148606.862487793
512,2023-07-07,NKE,104.11080169677734,100.0,914300.0,10411.080169677734,85700.0,1148606.862487793
513,2023-07-07,PFE,34.67106246948242,0.0,914300.0,0.0,85700.0,1148606.862487793
514,2023-07-07,PYPL,66.79000091552734,2500.0,914300.0,166975.00228881836,85700.0,1148606.862487793
515,2023-07-07,SBUX,95.01840209960938,750.0,914300.0,71263.80157470703,85700.0,1148606.862487793
516,2023-07-07,TSLA,274.42999267578125,1100.0,914300.0,301872.9919433594,85700.0,1148606.862487793
517,2023-07-10,AAPL,188.1078338623047,1700.0,914300.0,319783.31756591797,85700.0,1144695.0758361816
518,2023-07-10,AMZN,127.12999725341797,1250.0,914300.0,158912.49656677246,85700.0,1144695.0758361816
519,2023-07-10,DX,11.887871742248535,0.0,914300.0,0.0,85700.0,1144695.0758361816
520,2023-07-10,FAST,58.142982482910156,0.0,914300.0,0.0,85700.0,1144695.0758361816
521,2023-07-10,KO,58.8431510925293,0.0,914300.0,0.0,85700.0,1144695.0758361816
522,2023-07-10,MSFT,330.45819091796875,80.0,914300.0,26436.6552734375,85700.0,1144695.0758361816
523,2023-07-10,NKE,105.4263916015625,100.0,914300.0,10542.63916015625,85700.0,1144695.0758361816
524,2023-07-10,PFE,34.817440032958984,0.0,914300.0,0.0,85700.0,1144695.0758361816
525,2023-07-10,PYPL,69.27999877929688,2500.0,914300.0,173199.9969482422,85700.0,1144695.0758361816
526,2023-07-10,SBUX,98.06531524658203,750.0,914300.0,73548.98643493652,85700.0,1144695.0758361816
527,2023-07-10,TSLA,269.6099853515625,1100.0,914300.0,296570.98388671875,85700.0,1144695.0758361816
528,2023-07-11,AAPL,187.57925415039062,1700.0,914300.0,318884.73205566406,85700.0,1150330.7434082031
529,2023-07-11,AMZN,128.77999877929688,1250.0,914300.0,160974.9984741211,85700.0,1150330.7434082031
530,2023-07-11,DX,11.868727684020996,0.0,914300.0,0.0,85700.0,1150330.7434082031
531,2023-07-11,FAST,58.25166320800781,0.0,914300.0,0.0,85700.0,1150330.7434082031
532,2023-07-11,KO,59.05149841308594,0.0,914300.0,0.0,85700.0,1150330.7434082031
533,2023-07-11,MSFT,331.0955810546875,80.0,914300.0,26487.646484375,85700.0,1150330.7434082031
534,2023-07-11,NKE,107.031005859375,100.0,914300.0,10703.1005859375,85700.0,1150330.7434082031
535,2023-07-11,PFE,35.14921951293945,0.0,914300.0,0.0,85700.0,1150330.7434082031
536,2023-07-11,PYPL,70.62000274658203,2500.0,914300.0,176550.00686645508,85700.0,1150330.7434082031
537,2023-07-11,SBUX,99.01499938964844,750.0,914300.0,74261.24954223633,85700.0,1150330.7434082031
538,2023-07-11,TSLA,269.7900085449219,1100.0,914300.0,296769.00939941406,85700.0,1150330.7434082031
539,2023-07-12,AAPL,189.26473999023438,1700.0,914300.0,321750.05798339844,85700.0,1159258.7937927246
540,2023-07-12,AMZN,130.8000030517578,1250.0,914300.0,163500.00381469727,85700.0,1159258.7937927246
541,2023-07-12,DX,11.993159294128418,0.0,914300.0,0.0,85700.0,1159258.7937927246
542,2023-07-12,FAST,58.0244255065918,0.0,914300.0,0.0,85700.0,1159258.7937927246
543,2023-07-12,KO,59.368980407714844,0.0,914300.0,0.0,85700.0,1159258.7937927246
544,2023-07-12,MSFT,335.8059997558594,80.0,914300.0,26864.47998046875,85700.0,1159258.7937927246
545,2023-07-12,NKE,107.39977264404297,100.0,914300.0,10739.977264404297,85700.0,1159258.7937927246
546,2023-07-12,PFE,35.11994552612305,0.0,914300.0,0.0,85700.0,1159258.7937927246
547,2023-07-12,PYPL,70.58999633789062,2500.0,914300.0,176474.99084472656,85700.0,1159258.7937927246
548,2023-07-12,SBUX,100.05372619628906,750.0,914300.0,75040.2946472168,85700.0,1159258.7937927246
549,2023-07-12,TSLA,271.989990234375,1100.0,914300.0,299188.9892578125,85700.0,1159258.7937927246
550,2023-07-13,AAPL,190.0326690673828,1700.0,914300.0,323055.5374145508,85700.0,1176724.5498657227
551,2023-07-13,AMZN,134.3000030517578,1250.0,914300.0,167875.00381469727,85700.0,1176724.5498657227
552,2023-07-13,DX,12.098445892333984,0.0,914300.0,0.0,85700.0,1176724.5498657227
553,2023-07-13,FAST,56.01881790161133,0.0,914300.0,0.0,85700.0,1176724.5498657227
554,2023-07-13,KO,59.874961853027344,0.0,914300.0,0.0,85700.0,1176724.5498657227
555,2023-07-13,MSFT,341.2434387207031,80.0,914300.0,27299.47509765625,85700.0,1176724.5498657227
556,2023-07-13,NKE,107.47949981689453,100.0,914300.0,10747.949981689453,85700.0,1176724.5498657227
557,2023-07-13,PFE,35.188255310058594,0.0,914300.0,0.0,85700.0,1176724.5498657227
558,2023-07-13,PYPL,72.38999938964844,2500.0,914300.0,180974.9984741211,85700.0,1176724.5498657227
559,2023-07-13,SBUX,100.5087890625,750.0,914300.0,75381.591796875,85700.0,1176724.5498657227
560,2023-07-13,TSLA,277.8999938964844,1100.0,914300.0,305689.9932861328,85700.0,1176724.5498657227
561,2023-07-14,AAPL,190.18228149414062,1700.0,914300.0,323309.87854003906,85700.0,1180780.8139038086
562,2023-07-14,AMZN,134.67999267578125,1250.0,914300.0,168349.99084472656,85700.0,1180780.8139038086
563,2023-07-14,DX,12.002730369567871,0.0,914300.0,0.0,85700.0,1180780.8139038086
564,2023-07-14,FAST,56.78944396972656,0.0,914300.0,0.0,85700.0,1180780.8139038086
565,2023-07-14,KO,60.42063903808594,0.0,914300.0,0.0,85700.0,1180780.8139038086
566,2023-07-14,MSFT,343.8127746582031,80.0,914300.0,27505.02197265625,85700.0,1180780.8139038086
